prodcode,therapyevents,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader,databasebuild
59585,0,47168020,Uard 120XL capsules (Ennogen Healthcare Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,April 2014
66172,2,47169020,Uard 180XL capsules (Ennogen Healthcare Ltd),Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,May 2016
66834,1,47170020,Uard 240XL capsules (Ennogen Healthcare Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,July 2016
67890,4,47165020,Uard 300XL capsules (Ennogen Healthcare Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,October 2016
12613,327,81213020,Unipine xl 30mg Modified-release tablet (Genus Pharmaceuticals Ltd),Nifedipine,30mg,Modified-release Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
6510,61179,68477020,Univer 120mg modified-release capsules (Teva UK Ltd),Verapamil hydrochloride,120mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
12392,26588,68478020,Univer 180mg modified-release capsules (Teva UK Ltd),Verapamil hydrochloride,180mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
8945,57062,68479020,Univer 240mg modified-release capsules (Teva UK Ltd),Verapamil hydrochloride,240mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
43222,57,97381020,Valni 20 Retard tablets (Tillomed Laboratories Ltd),Nifedipine,20mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,August 2010
37184,605,94184020,Valni XL 30mg tablets (Zentiva),Nifedipine,30mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
39800,260,94186020,Valni XL 60mg tablets (Zentiva),Nifedipine,60mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,July 2009
35304,1808,92957020,Valsartan 160mg with amlodipine 10mg tablets,Amlodipine Besilate/Valsartan,160mg + 10mg,Tablets,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers,February 2009
35173,2155,92953020,Valsartan 160mg with amlodipine 5mg tablets,Amlodipine Besilate/Valsartan,160mg + 5mg,Tablets,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers,February 2009
35174,2172,92951020,Valsartan 80mg with amlodipine 5mg tablets,Amlodipine Besilate/Valsartan,80mg + 5mg,Tablets,Oral,02050502/02060200,Angiotensin-ii Receptor Antagonists/Calcium-channel Blockers,February 2009
14305,356,87544020,Vascalpha 10mg modified-release tablets (Actavis UK Ltd),Felodipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
43790,32,92017020,Vascalpha 10mg modified-release tablets (Almus Pharmaceuticals Ltd),Felodipine,10mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,October 2010
35084,636,87542020,Vascalpha 5mg modified-release tablets (Actavis UK Ltd),Felodipine,5mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
40633,8,92015020,Vascalpha 5mg modified-release tablets (Almus Pharmaceuticals Ltd),Felodipine,5mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,October 2009
23730,1,05613007,VERAPAMIL 100 MG TAB,,,,,00000000,Unknown,February 2009
1574,181984,68472020,Verapamil 120mg modified-release capsules,Verapamil hydrochloride,120mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
9569,89074,65404020,Verapamil 120mg modified-release tablets,Verapamil hydrochloride,120mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
47222,60,75703020,Verapamil 120mg modified-release tablets (A A H Pharmaceuticals Ltd),Verapamil hydrochloride,120mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,May 2012
1747,134676,65397020,Verapamil 120mg tablets,Verapamil hydrochloride,120mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
46009,4,63423020,Verapamil 120mg tablets (Kent Pharmaceuticals Ltd),Verapamil hydrochloride,120mg,Tablet,Oral,02060200,Calcium-channel Blockers,August 2011
41693,1,60641020,Verapamil 120mg tablets (Mylan),Verapamil hydrochloride,120mg,Tablet,Oral,02060200,Calcium-channel Blockers,March 2010
40405,66,54552020,Verapamil 120mg tablets (Teva UK Ltd),Verapamil hydrochloride,120mg,Tablet,Oral,02060200,Calcium-channel Blockers,September 2009
10688,27059,69592020,Verapamil 160mg tablets,Verapamil hydrochloride,160mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
19690,7090,85865020,Verapamil 180mg modified-release / Trandolapril 2mg capsules,Verapamil hydrochloride/Trandolapril,180mg + 2mg,Modified-release capsule,Oral,02050501/02060200,Angiotensin-converting Enzyme Inhibitors/Calcium-channel Blockers,February 2009
8975,39524,68473020,Verapamil 180mg modified-release capsules,Verapamil hydrochloride,180mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
3943,167690,68474020,Verapamil 240mg modified-release capsules,Verapamil hydrochloride,240mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
1298,237719,65403020,Verapamil 240mg modified-release tablets,Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
19459,188,51963020,Verapamil 240mg modified-release tablets (A A H Pharmaceuticals Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
45308,129,71935020,Verapamil 240mg modified-release tablets (Mylan),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,May 2011
47230,1,59413020,Verapamil 240mg modified-release tablets (Teva UK Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,May 2012
1118,388438,65395020,Verapamil 40mg tablets,Verapamil hydrochloride,40mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
34959,6,50799020,Verapamil 40mg tablets (A A H Pharmaceuticals Ltd),Verapamil hydrochloride,40mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
33471,45,56374020,Verapamil 40mg tablets (Actavis UK Ltd),Verapamil hydrochloride,40mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
19175,99,56208020,Verapamil 40mg tablets (IVAX Pharmaceuticals UK Ltd),Verapamil hydrochloride,40mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
71009,0,65538020,Verapamil 40mg tablets (Kent Pharmaceuticals Ltd),Verapamil hydrochloride,40mg,Tablet,Oral,02060200,Calcium-channel Blockers,December 2017
32590,39,60639020,Verapamil 40mg tablets (Mylan),Verapamil hydrochloride,40mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
39009,255,54550020,Verapamil 40mg tablets (Teva UK Ltd),Verapamil hydrochloride,40mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
11777,2834,75258020,Verapamil 40mg/5ml oral solution sugar free,Verapamil hydrochloride,8mg/1ml,Oral solution,Oral,02060200,Calcium-channel Blockers,February 2009
68531,1,33673020,Verapamil 40mg/5ml oral suspension,Verapamil hydrochloride,8mg/1ml,Oral suspension,Oral,02060200,Calcium-channel Blockers,January 2017
26674,22,68346020,Verapamil 5mg/2ml solution for injection ampoules,Verapamil hydrochloride,2.5mg/1ml,Solution for injection,Intravenous,02060200,Calcium-channel Blockers,February 2009
1120,250175,65396020,Verapamil 80mg tablets,Verapamil hydrochloride,80mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
31711,482,50800020,Verapamil 80mg tablets (A A H Pharmaceuticals Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
41586,26,56375020,Verapamil 80mg tablets (Actavis UK Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,02060200,Calcium-channel Blockers,March 2010
62552,0,00861020,Verapamil 80mg tablets (Alliance Healthcare (Distribution) Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,02060200,Calcium-channel Blockers,March 2015
41679,27,56209020,Verapamil 80mg tablets (IVAX Pharmaceuticals UK Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,02060200,Calcium-channel Blockers,March 2010
46955,19,60640020,Verapamil 80mg tablets (Mylan),Verapamil hydrochloride,80mg,Tablet,Oral,02060200,Calcium-channel Blockers,March 2012
35729,107,54551020,Verapamil 80mg tablets (Teva UK Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
45051,51,56381020,Verapamil hc 240mg Modified-release tablet (Actavis UK Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02030202/02060200,Supraventricular Arrhythmias/Calcium-channel Blockers,April 2011
46884,211,65991020,Verapamil hc 240mg Modified-release tablet (Sandoz Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02030202/02060200,Supraventricular Arrhythmias/Calcium-channel Blockers,March 2012
28843,2,50788020,Verapamil hc 80mg Tablet (Celltech Pharma Europe Ltd),Verapamil hydrochloride,80mg,Tablet,Oral,02030202/02060200,Supraventricular Arrhythmias/Calcium-channel Blockers,February 2009
8759,8366,56680020,Verapamil hcl 120mg modified release tablets,Verapamil Hydrochloride,120mg,Modified Release Tablet,Oral,02030202/02060200,Supraventricular Arrhythmias/Calcium-channel Blockers,February 2009
18631,4,!8504107,VERAPAMIL HCL MR,,,,,00000000,Unknown,February 2009
10897,250,03117007,VERAPAMIL S/F 40 MG/5ML SOL,,,,,00000000,Unknown,February 2009
23458,0,!7642107,VERAPAMIL SR,,,,,00000000,Unknown,February 2009
13856,1824,84570020,Verapress MR 240mg tablets (Actavis UK Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
16328,4614,78409020,Verapress MR 240mg tablets (Dexcel-Pharma Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
17599,55,88811020,Verapress MR 240mg tablets (Sandoz Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
29637,6,89660020,Verapress MR 240mg tablets (Teva UK Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
42625,471,97882020,Vera-Til SR 120mg tablets (Actavis UK Ltd),Verapamil hydrochloride,120mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,June 2010
700,2120,84862020,Vera-Til SR 120mg tablets (Tillomed Laboratories Ltd),Verapamil hydrochloride,120mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
43879,192,97884020,Vera-Til SR 240mg tablets (Actavis UK Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,November 2010
13251,1119,78368020,Vera-Til SR 240mg tablets (Tillomed Laboratories Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
11972,32875,86724020,Vertab SR 240 tablets (Chiesi Ltd),Verapamil hydrochloride,240mg,Modified-release tablet,Oral,02060200,Calcium-channel Blockers,February 2009
2592,33292,84421020,Viazem XL 120mg capsules (Thornton & Ross Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
17666,39233,84422020,Viazem XL 180mg capsules (Thornton & Ross Ltd),Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
13027,35183,84423020,Viazem XL 240mg capsules (Thornton & Ross Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
1130,23819,84427020,Viazem XL 300mg capsules (Thornton & Ross Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
7398,39802,84428020,Viazem XL 360mg capsules (Thornton & Ross Ltd),Diltiazem hydrochloride,360mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
5570,46569,85619020,Zanidip 10mg tablets (Recordati Pharmaceuticals Ltd),Lercanidipine hydrochloride,10mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
14300,4817,90707020,Zanidip 20mg tablets (Recordati Pharmaceuticals Ltd),Lercanidipine hydrochloride,20mg,Tablet,Oral,02060200,Calcium-channel Blockers,February 2009
47732,45,97275020,Zemret 180 XL capsules (Tillomed Laboratories Ltd),Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,August 2012
44192,86,97277020,Zemret 240 XL capsules (Tillomed Laboratories Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,December 2010
47608,46,97279020,Zemret 300 XL capsules (Tillomed Laboratories Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,August 2012
36583,2,81080020,Zemret xl 180mg Capsule (Neo Laboratories Ltd),Diltiazem Hydrochloride,180mg,Capsule,Oral,02060200,Calcium-channel Blockers,February 2009
26463,6,81081020,Zemret xl 240mg Capsule (Neo Laboratories Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
36664,1,81082020,Zemret xl 300mg Capsule (Neo Laboratories Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
17425,18931,84733020,Zemtard 120 XL capsules (Galen Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
17406,22032,84734020,Zemtard 180 XL capsules (Galen Ltd),Diltiazem hydrochloride,180mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
20890,15217,86888020,Zemtard 240 XL capsules (Galen Ltd),Diltiazem hydrochloride,240mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
17492,18866,84732020,Zemtard 300 XL capsules (Galen Ltd),Diltiazem hydrochloride,300mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
31737,9,80910020,Zildil SR 120mg capsules (Chanelle Medical UK Ltd),Diltiazem hydrochloride,120mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
26759,38,80908020,Zildil SR 60mg capsules (Chanelle Medical UK Ltd),Diltiazem hydrochloride,60mg,Modified-release capsule,Oral,02060200,Calcium-channel Blockers,February 2009
31490,170,81761020,Zolvera 40mg/5ml oral solution (Rosemont Pharmaceuticals Ltd),Verapamil hydrochloride,8mg/1ml,Oral solution,Oral,02060200,Calcium-channel Blockers,February 2009
