prodcode,therapyevents,gemscriptcode,productname,drugsubstancename,substancestrength,formulation,routeofadministration,bnfcode,bnfheader,databasebuild
33650,638,60232020,Atenolol 50mg tablets (Mylan),Atenolol,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
55778,0,00983020,Atenolol 50mg tablets (Phoenix Healthcare Distribution Ltd),Atenolol,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,June 2013
34265,545,51438020,Atenolol 50mg tablets (Sandoz Ltd),Atenolol,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
64973,0,52168021,Atenolol 50mg tablets (Sigma Pharmaceuticals Plc),Atenolol,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,December 2015
54752,0,00984020,Atenolol 50mg tablets (Strides Shasun (UK) Ltd),Atenolol,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,April 2013
34365,8110,53708020,Atenolol 50mg tablets (Teva UK Ltd),Atenolol,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
36261,15,59303020,Atenolol 50mg tablets (Tillomed Laboratories Ltd),Atenolol,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
34443,236,52913020,Atenolol 50mg tablets (Wockhardt UK Ltd),Atenolol,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
57817,3,74385020,Atenolol 50mg tablets (Zentiva),Atenolol,50mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,December 2013
581,196879,67597020,Atenolol 50mg with Chlortalidone 12.5mg tablets,Chlortalidone/Atenolol,50mg+12.5mg,Tablets,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
69526,1,30663020,Atenolol 50mg/5ml oral solution,Atenolol,10mg/1ml,Oral solution,Oral,02040000,Beta-adrenoceptor Blocking Drugs,May 2017
197,569,60300020,Atenolol 5mg/10ml solution for injection ampoules,Atenolol,500microgram/1ml,Solution for injection,Intravenous,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
4983,8333,68844020,Atenolol with amiloride and hydrochlorothiazide capsules,Atenolol/Amiloride Hydrochloride/Hydrochlorothiazide,,Capsules,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
8765,476,05317007,ATENOLOL/CHLORTHALIDONE 50 MG TAB,,,,,00000000,Unknown,February 2009
52136,73,69495020,Bedranol sr 160mg Capsule (Lagap),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,January 2013
47907,222,00538021,Bedranol SR 160mg capsules (Almus Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",October 2012
28996,174,87099020,Bedranol SR 160mg capsules (Sandoz Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
19810,3,06374007,BEDRANOL SR 80 MG CAP,,,,,00000000,Unknown,February 2009
47833,36,00536021,Bedranol SR 80mg capsules (Almus Pharmaceuticals Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,00000000,Unknown,September 2012
57063,2333,00957020,Bedranol SR 80mg capsules (Almus Pharmaceuticals Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",September 2013
14808,2001,55786020,Bedranol SR 80mg capsules (Sandoz Ltd),Propranolol hydrochloride,80mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
22912,83,67620020,Bendroflumethiazide 2.5mg with Propanolol 80mg capsules,Propranolol Hydrochloride/Bendroflumethiazide,2.5mg + 80mg,Capsules,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
19142,741,67631020,Bendroflumethiazide 2.5mg with Timolol maleate 10mg tablets,Timolol Maleate/Bendroflumethiazide,2.5mg + 10mg,Tablets,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
11338,79,67627020,Bendroflumethiazide 5mg with Nadolol 40mg tablets,Nadolol/Bendroflumethiazide,5mg + 40mg,Tablets,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
69334,2,67628020,Bendroflumethiazide 5mg with Nadolol 80mg tablets,Nadolol/Bendroflumethiazide,,,,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,May 2017
23131,6,67621020,Bendroflumethiazide 5mg with Propanolol 160mg modified-release capsules,Propranolol Hydrochloride/Bendroflumethiazide,5mg + 160mg,Modified Release Capsules,Oral,02020100/02040000,Thiazides And Related Diuretics/Beta-adrenoceptor Blocking Drugs,February 2009
12495,2890,54821020,Berkolol 10mg Tablet (Berk Pharmaceuticals Ltd),Propranolol hydrochloride,10mg,Tablet,Oral,02030202/02040000,Supraventricular Arrhythmias/Beta-adrenoceptor Blocking Drugs,February 2009
24218,28,54826020,Berkolol 160mg Tablet (Berk Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Tablet,Oral,02030202/02040000,Supraventricular Arrhythmias/Beta-adrenoceptor Blocking Drugs,February 2009
21866,4443,54822020,Berkolol 40mg Tablet (Berk Pharmaceuticals Ltd),Propranolol hydrochloride,40mg,Tablet,Oral,02030202/02040000,Supraventricular Arrhythmias/Beta-adrenoceptor Blocking Drugs,February 2009
21839,1194,54823020,Berkolol 80mg Tablet (Berk Pharmaceuticals Ltd),Propranolol hydrochloride,80mg,Tablet,Oral,02030202/02040000,Supraventricular Arrhythmias/Beta-adrenoceptor Blocking Drugs,February 2009
1684,69282,68629020,Beta-Adalat modified-release capsules (Bayer Plc),Atenolol/Nifedipine,50mg + 20mg,Modified-release capsule,Oral,02040000/02060200,Beta-adrenoceptor Blocking Drugs/Calcium-channel Blockers,February 2009
52728,0,01077020,Beta-Adalat modified-release capsules (Lexon (UK) Ltd),Atenolol/Nifedipine,50mg + 20mg,Modified-release capsule,Oral,02040000/02060200,Beta-adrenoceptor Blocking Drugs/Calcium-channel Blockers,January 2013
68020,0,01075020,Beta-Adalat modified-release capsules (Sigma Pharmaceuticals Plc),Atenolol/Nifedipine,50mg + 20mg,Modified-release capsule,Oral,02040000/02060200,Beta-adrenoceptor Blocking Drugs/Calcium-channel Blockers,October 2016
61719,201,01072020,Beta-Adalat modified-release capsules (Waymade Healthcare Plc),Atenolol/Nifedipine,50mg + 20mg,Modified-release capsule,Oral,02040000/02060200,Beta-adrenoceptor Blocking Drugs/Calcium-channel Blockers,November 2014
23326,198,71607020,Betadur cr 160mg Modified-release capsule (Monmouth Pharmaceuticals Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
3344,28829,48397020,Betaloc 100mg tablets (AstraZeneca UK Ltd),Metoprolol tartrate,100mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
8071,59584,48396020,Betaloc 50mg tablets (AstraZeneca UK Ltd),Metoprolol tartrate,50mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
24461,4,53655020,Betaloc I.V. 5mg/5ml solution for injection ampoules (AstraZeneca UK Ltd),Metoprolol tartrate,1mg/1ml,Solution for injection,Intravenous,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
20813,274,!0681101,BETALOC S.A.,,,,,00000000,Unknown,February 2009
24378,34,!0681102,BETALOC S.A. (CALENDAR PACK),,,,,00000000,Unknown,February 2009
3474,27638,53660020,Betaloc-SA 200mg tablets (AstraZeneca UK Ltd),Metoprolol tartrate,200mg,Modified-release tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
54623,157,99279020,Beta-Prograne 160mg modified-release capsules (Actavis UK Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",April 2013
45877,14,99275020,Beta-Prograne 160mg modified-release capsules (Teva UK Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",August 2011
26229,657,56515020,Beta-Prograne 160mg modified-release capsules (Tillomed Laboratories Ltd),Propranolol hydrochloride,160mg,Modified-release capsule,Oral,02040000/04070402/04090300/06020200,"Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Drugs",February 2009
12037,4715,48400020,Betim 10mg Tablet (ICN Pharmaceuticals France S.A.),Timolol maleate,10mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
29610,455,88268020,Betim 10mg tablets (Meda Pharmaceuticals Ltd),Timolol maleate,10mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
21905,40,86502020,Bipranix 10mg tablets (Ashbourne Pharmaceuticals Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000/02100100,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure/Management Of Myocardial Infarction,February 2009
21966,219,86500020,Bipranix 5mg tablets (Ashbourne Pharmaceuticals Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000/02100100,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure/Management Of Myocardial Infarction,February 2009
39646,494,96562020,Bisoprolol 0.625mg/5ml oral solution,Bisoprolol Fumarate,0.625mg/5ml,Oral Liquid,Oral,02040000,Beta-adrenoceptor Blocking Drugs,May 2009
50403,0,73571020,Bisoprolol 1.25mg Tablet (Teva UK Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,January 2013
599,2498810,68440020,Bisoprolol 1.25mg tablets,Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
53885,0,74139020,Bisoprolol 1.25mg tablets (A A H Pharmaceuticals Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2013
51528,0,40504020,Bisoprolol 1.25mg tablets (Actavis UK Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,January 2013
54479,70,01103020,Bisoprolol 1.25mg tablets (Alliance Healthcare (Distribution) Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,April 2013
52548,0,78457020,Bisoprolol 1.25mg tablets (Almus Pharmaceuticals Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,00000000,Unknown,January 2013
62361,0,01109020,Bisoprolol 1.25mg tablets (Chanelle Medical UK Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2015
60761,0,15611021,Bisoprolol 1.25mg tablets (Medreich Plc),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,August 2014
43251,4,75323020,Bisoprolol 1.25mg tablets (Mylan),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,August 2010
58511,88,40503020,Bisoprolol 1.25mg tablets (Sandoz Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,January 2014
59495,48,43811020,Bisoprolol 1.25mg tablets (Teva UK Ltd),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,April 2014
65805,0,47115020,Bisoprolol 1.25mg tablets (Waymade Healthcare Plc),Bisoprolol fumarate,1.25mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,March 2016
57626,2,19127020,Bisoprolol 1.25mg/5ml oral solution,Bisoprolol fumarate,250microgram/1ml,Oral solution,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,October 2013
58109,30,19125020,Bisoprolol 1.25mg/5ml oral suspension,Bisoprolol fumarate,250microgram/1ml,Oral suspension,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,December 2013
822,74,91125020,Bisoprolol 1.5mg/5ml oral suspension,Bisoprolol Fumarate,1.5mg/5ml,Oral Suspension,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
67124,0,44188021,Bisoprolol 10mg / Aspirin 75mg capsules,Bisoprolol fumarate/Aspirin,10mg + 75mg,Capsule,Oral,02040000/02090000,Beta-adrenoceptor Blocking Drugs/Antiplatelet Drugs,August 2016
17462,727,75023020,Bisoprolol 10mg / Hydrochlorothiazide 6.25mg tablets,Bisoprolol fumarate/Hydrochlorothiazide,10mg + 6.25mg,Tablet,Oral,00000000,Unknown,February 2009
1290,1921983,68439020,Bisoprolol 10mg tablets,Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
53334,33,62943020,Bisoprolol 10mg tablets (A A H Pharmaceuticals Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,January 2013
57176,2,45145020,Bisoprolol 10mg tablets (Accord Healthcare Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,September 2013
33839,171,62689020,Bisoprolol 10mg tablets (Actavis UK Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
58982,0,38487020,Bisoprolol 10mg tablets (Medreich Plc),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,March 2014
34821,267,62677020,Bisoprolol 10mg tablets (Mylan),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
58973,3,63965020,Bisoprolol 10mg tablets (Niche Generics Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,March 2014
19178,294,62996020,Bisoprolol 10mg tablets (Ranbaxy (UK) Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
55298,0,01097020,Bisoprolol 10mg tablets (Sigma Pharmaceuticals Plc),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,May 2013
41591,319,62682020,Bisoprolol 10mg tablets (Teva UK Ltd),Bisoprolol fumarate,10mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,March 2010
52611,11,31454020,Bisoprolol 10mg/5ml oral solution,Bisoprolol fumarate,2mg/1ml,Oral solution,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,January 2013
37837,32,73574020,Bisoprolol 2.5mg Tablet (Teva UK Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,February 2009
594,4611917,83178020,Bisoprolol 2.5mg tablets,Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
37118,202,73449020,Bisoprolol 2.5mg tablets (A A H Pharmaceuticals Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
56459,4,45146020,Bisoprolol 2.5mg tablets (Accord Healthcare Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,August 2013
63493,0,77726020,Bisoprolol 2.5mg tablets (Actavis UK Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,June 2015
58974,0,01116020,Bisoprolol 2.5mg tablets (Alliance Healthcare (Distribution) Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,March 2014
53916,0,78463020,Bisoprolol 2.5mg tablets (Almus Pharmaceuticals Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,00000000,Unknown,February 2013
57023,0,01125020,Bisoprolol 2.5mg tablets (Almus Pharmaceuticals Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,September 2013
50514,1,01122020,Bisoprolol 2.5mg tablets (Chanelle Medical UK Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,January 2013
64850,0,38489020,Bisoprolol 2.5mg tablets (DE Pharmaceuticals),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,December 2015
58498,64,15612021,Bisoprolol 2.5mg tablets (Medreich Plc),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,January 2014
47041,59,75328020,Bisoprolol 2.5mg tablets (Mylan),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,April 2012
56768,21,77972020,Bisoprolol 2.5mg tablets (Niche Generics Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,August 2013
53664,21,40505020,Bisoprolol 2.5mg tablets (Sandoz Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2013
63850,20,43812020,Bisoprolol 2.5mg tablets (Teva UK Ltd),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,July 2015
58763,1,47116020,Bisoprolol 2.5mg tablets (Waymade Healthcare Plc),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2014
59148,16,41897020,Bisoprolol 2.5mg tablets (Zentiva),Bisoprolol fumarate,2.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,March 2014
52686,124,31458020,Bisoprolol 2.5mg/5ml oral solution,Bisoprolol fumarate,500microgram/1ml,Oral solution,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,January 2013
44000,746,98730020,Bisoprolol 2.5mg/5ml oral suspension,Bisoprolol fumarate,500microgram/1ml,Oral suspension,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,December 2010
7091,350136,83179020,Bisoprolol 3.75mg tablets,Bisoprolol fumarate,3.75mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
55791,0,40507020,Bisoprolol 3.75mg tablets (Actavis UK Ltd),Bisoprolol fumarate,3.75mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,June 2013
60502,0,38490020,Bisoprolol 3.75mg tablets (DE Pharmaceuticals),Bisoprolol fumarate,3.75mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,July 2014
69156,0,15613021,Bisoprolol 3.75mg tablets (Medreich Plc),Bisoprolol fumarate,3.75mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,April 2017
56240,37,40506020,Bisoprolol 3.75mg tablets (Sandoz Ltd),Bisoprolol fumarate,3.75mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,August 2013
64538,0,77787020,Bisoprolol 3.75mg tablets (Teva UK Ltd),Bisoprolol fumarate,3.75mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,October 2015
61564,0,47117020,Bisoprolol 3.75mg tablets (Waymade Healthcare Plc),Bisoprolol fumarate,3.75mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,November 2014
65027,1,44190021,Bisoprolol 5mg / Aspirin 100mg capsules,Aspirin/Bisoprolol fumarate,100mg + 5mg,Capsule,Oral,02040000/02090000,Beta-adrenoceptor Blocking Drugs/Antiplatelet Drugs,December 2015
43564,26,62726020,Bisoprolol 5mg Tablet (PLIVA Pharma Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000,Beta-adrenoceptor Blocking Drugs,September 2010
472,3962784,68438020,Bisoprolol 5mg tablets,Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
59037,5,62942020,Bisoprolol 5mg tablets (A A H Pharmaceuticals Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,March 2014
55929,0,45144020,Bisoprolol 5mg tablets (Accord Healthcare Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,August 2013
34963,53,62688020,Bisoprolol 5mg tablets (Actavis UK Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
52635,0,01082020,Bisoprolol 5mg tablets (Alliance Healthcare (Distribution) Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,January 2013
59969,42,01090020,Bisoprolol 5mg tablets (Almus Pharmaceuticals Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,May 2014
61340,0,38485020,Bisoprolol 5mg tablets (DE Pharmaceuticals),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,October 2014
19200,22,63135020,Bisoprolol 5mg tablets (IVAX Pharmaceuticals UK Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
60896,0,38486020,Bisoprolol 5mg tablets (Medreich Plc),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,August 2014
32114,169,62676020,Bisoprolol 5mg tablets (Mylan),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
64784,0,63960020,Bisoprolol 5mg tablets (Niche Generics Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,November 2015
63535,0,01085020,Bisoprolol 5mg tablets (Relonchem Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,June 2015
57934,23,67815020,Bisoprolol 5mg tablets (Sandoz Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,December 2013
24083,294,62681020,Bisoprolol 5mg tablets (Teva UK Ltd),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
71472,0,47113020,Bisoprolol 5mg tablets (Waymade Healthcare Plc),Bisoprolol fumarate,5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,January 2018
61115,30,19119020,Bisoprolol 5mg/5ml oral solution,Bisoprolol fumarate,1mg/1ml,Oral solution,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,September 2014
7553,131,90711020,Bisoprolol 5mg/5ml oral suspension,Bisoprolol fumarate,1mg/1ml,Oral suspension,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
5713,391129,83180020,Bisoprolol 7.5mg tablets,Bisoprolol fumarate,7.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
38991,1,75624020,Bisoprolol 7.5mg tablets (A A H Pharmaceuticals Ltd),Bisoprolol fumarate,7.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,February 2009
61651,1,01149020,Bisoprolol 7.5mg tablets (Almus Pharmaceuticals Ltd),Bisoprolol fumarate,7.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,November 2014
58455,20,40508020,Bisoprolol 7.5mg tablets (Sandoz Ltd),Bisoprolol fumarate,7.5mg,Tablet,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,December 2013
65821,2,35421020,Bisoprolol 7.5mg/5ml oral suspension,Bisoprolol fumarate,1.5mg/1ml,Oral suspension,Oral,02040000/02050000,Beta-adrenoceptor Blocking Drugs/Hypertension And Heart Failure,March 2016
62407,0,94413020,Bisoprolol oral solution,Bisoprolol Fumarate,,,,02040000,Beta-adrenoceptor Blocking Drugs,February 2015
7852,7169,54409020,Blocadren 10mg Tablet (Merck Sharp & Dohme Ltd),Timolol maleate,10mg,Tablet,Oral,02040000/04070402,Beta-adrenoceptor Blocking Drugs/Prophylaxis Of Migraine,February 2009
